year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
2001,21,Lola B2K/40 #HU11 (Multimatic) - Nissan V6 3000 cc N/A,13,SRPII,Archangel Motorsport Services (USA),Open bodywork,Mid-engined,"Andy Lally (USA)/Paul Macey (CDN)/Martin Henderson (GB)/Peter Seldon (GB)listed, never drove: Tony Dudek (USA), Mike Durand (USA), Nigel Greensall (GB)",G EMSTAR,black/red/white,Avon,08/03/2002,Michael O. Crews,Lola,B2K/40,NA,#HU11,Result: 13th 1st in SRPII (56 laps behind the winner)Grid: 24th (1:49.5950),13th 1st in SRPII (56 laps behind the winner)Grid: 24th (1:49.5950),finished,24,1:49.5950,56 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2001/TN_Daytona-2001-02-04-021.jpg,https://www.racingsportscars.com/photo/2001/Daytona-2001-02-04-021.jpg,https://www.racingsportscars.com/make/photo/Lola.html,https://www.racingsportscars.com/type/photo/Lola/B2K__40.html,NA,https://www.racingsportscars.com/chassis/photo/B2K40-HU11.html
2001,16,Riley & Scott Mk III Series 2 #018 - Ford V8/90° 2v OHV 6000 cc N/A,14,SRP,Dyson Racing Team (USA),Open bodywork,Mid-engined,"James Weaver (GB)/Butch Leitzinger (USA)/Andy Wallace (GB)preliminary session only: Larry Oberto (USA), Casey Mears (USA), Niclas Jönsson (S), Earl Goddard (ZA)",THETFORD/NORCOLD/GOODYEAR,white/blue,Goodyear,08/03/2002,Michael O. Crews,Riley & Scott,Mk III,Series 2,#018,Result: 14th - did not finish (Engine)Grid: 1st (1:47.3510) - 13th fastest qualifier,14th - did not finish (Engine)Grid: 1st (1:47.3510) - 13th fastest qualifier,finished,1,1:47.3510,NA,NA,https://www.racingsportscars.com/tn/photo/2001/TN_Daytona-2001-02-04-016.jpg,https://www.racingsportscars.com/photo/2001/Daytona-2001-02-04-016.jpg,https://www.racingsportscars.com/make/photo/Riley%20---%20Scott.html,https://www.racingsportscars.com/type/photo/Riley%20---%20Scott/Mk%20III.html,https://www.racingsportscars.com/suffix/photo/Riley%20---%20Scott/Mk%20III/Series%202.html,https://www.racingsportscars.com/chassis/photo/018%20%5bMk%20III%5d.html
2001,34,Porsche 996 GT3-R #WP0ZZZ99ZYS692063 - Porsche M96/77 F6 4v DOHC 3598 cc N/A,15,GT,Spencer Pumpelly Racing,Closed bodywork,Rear-engined,Spencer Pumpelly (USA)/Steven Ivankovich (USA)/Tom Pumpelly (USA)/Rick Dilorio (USA),NAMG,white,Dunlop,08/03/2002,Michael O. Crews,Porsche,996 GT3-R,NA,#WP0ZZZ99ZYS692063,Result: 15th (61 laps behind the winner)Grid: 54th (1:56.1950),15th (61 laps behind the winner)Grid: 54th (1:56.1950),finished,54,1:56.1950,61 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2001/TN_Daytona-2001-02-04-034.jpg,https://www.racingsportscars.com/photo/2001/Daytona-2001-02-04-034.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/996%20GT3-R.html,NA,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99ZYS692063.html
2001,40,Porsche 996 GT3-R #WP0ZZZ99ZYS692089 - Porsche M96/77 F6 4v DOHC 3598 cc N/A,16,GT,Mac Racing (I),Closed bodywork,Rear-engined,Antonio De Castro (I)/Luca Cattaneo (I)/Renato Bicciato (I)/Franco Buganè (I),RASBANK,white (+yellow),Dunlop,08/03/2002,Michael O. Crews,Porsche,996 GT3-R,NA,#WP0ZZZ99ZYS692089,Result: 16th (63 laps behind the winner)Grid: 71st (2:00.5180),16th (63 laps behind the winner)Grid: 71st (2:00.5180),finished,71,2:00.5180,63 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2001/TN_Daytona-2001-02-04-040.jpg,https://www.racingsportscars.com/photo/2001/Daytona-2001-02-04-040.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/996%20GT3-R.html,NA,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99ZYS692089.html
2001,57,Porsche 996 GT3-R #WP0ZZZ99ZYS692071 - Porsche M96/77 F6 4v DOHC 3598 cc N/A,17,GT,Seikel Motorsport (D),Closed bodywork,Rear-engined,"Stefano Buttiero (I)/Philip Collin (USA)/Andrew Bagnall (NZ)/Tony Burgess (CDN)listed, never drove: Fabio Babini (I)",NA,white/black,Yokohama,08/03/2002,Michael O. Crews,Porsche,996 GT3-R,NA,#WP0ZZZ99ZYS692071,Result: 17th (66 laps behind the winner)Grid: 51st (1:56.0410),17th (66 laps behind the winner)Grid: 51st (1:56.0410),finished,51,1:56.0410,66 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2001/TN_Daytona-2001-02-04-057.jpg,https://www.racingsportscars.com/photo/2001/Daytona-2001-02-04-057.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/996%20GT3-R.html,NA,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99ZYS692071.html
2001,71,Porsche 996 GT3-R #WP0ZZZ99ZYS692081 - Porsche M96/77 F6 4v DOHC 3598 cc N/A,18,GT,Freisinger Motorsports (D),Closed bodywork,Rear-engined,"Yukihiro Hane (J)/Kurt Thiel (DK)/Klaus Horn (D)/Manfred Jurasz (A)listed, never drove: Lance Stewart (USA)",TONDACH/FRESINGER,white,Yokohama,03/11/2013,Rick Wilson Maison Blanche,Porsche,996 GT3-R,NA,#WP0ZZZ99ZYS692081,Result: 18th (71 laps behind the winner)Grid: 68th (1:58.3940),18th (71 laps behind the winner)Grid: 68th (1:58.3940),finished,68,1:58.3940,71 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2001/TN_Daytona-2001-02-04-071.jpg,https://www.racingsportscars.com/photo/2001/Daytona-2001-02-04-071.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/996%20GT3-R.html,NA,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99ZYS692081.html
2001,20,Riley & Scott Mk III #010 - Ford V8/90° 2v OHV 6000 cc N/A,19,SRP,Dyson Racing Team (USA),Open bodywork,Mid-engined,Elliot Forbes-Robinson (USA)/Rob Dyson (USA)/Max Papis (I)/Niclas Jönsson (S)preliminary session only: James Weaver (GB),THETFORD/NORCOLD/GOODYEAR,white/blue,Goodyear,01/02/2018,Fred Lewis and Michael O. Crews,Riley & Scott,Mk III,NA,#010,Result: 19th (72 laps behind the winner)Grid: 5th (1:42.9190) - 3rd fastest qualifier,19th (72 laps behind the winner)Grid: 5th (1:42.9190) - 3rd fastest qualifier,finished,5,1:42.9190,72 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2001/TN_Daytona-2001-02-04-020.jpg,https://www.racingsportscars.com/photo/2001/Daytona-2001-02-04-020.jpg,https://www.racingsportscars.com/make/photo/Riley%20---%20Scott.html,https://www.racingsportscars.com/type/photo/Riley%20---%20Scott/Mk%20III.html,NA,https://www.racingsportscars.com/chassis/photo/010%20%5bMk%20III%5d.html
2001,62,Kudzu DLM #007 - Mazda 3R Rotary,20,SRPII,Team Spencer Motorsports,Open bodywork,Mid-engined,Rich Grupp (USA)/Ryan Hampton (USA)/Dennis Spencer (USA),CROCOTILE,orange/blue/white,Goodyear,08/03/2002,Michael O. Crews,Kudzu,DLM,NA,#007,Result: 20th (79 laps behind the winner)Grid: 20th (1:49.2440),20th (79 laps behind the winner)Grid: 20th (1:49.2440),finished,20,1:49.2440,79 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2001/TN_Daytona-2001-02-04-062.jpg,https://www.racingsportscars.com/photo/2001/Daytona-2001-02-04-062.jpg,https://www.racingsportscars.com/make/photo/Kudzu.html,https://www.racingsportscars.com/type/photo/Kudzu/DLM.html,NA,https://www.racingsportscars.com/chassis/photo/DLM-007.html
2001,37,Lola B2K/10 #HU06 - Judd GV4 V10/72° 4000 cc N/A,21,SRP,Intersport Racing (USA),Open bodywork,Mid-engined,"Jon Field (USA)/Carl Rosenblad (S)/Joel Field (USA)/Clint Field (USA)listed, never drove: Rick Sutherland (USA)",Banana Joe's,blue/red (+silver),Goodyear,06/09/2025,Fred Lewis and Michael O. Crews,Lola,B2K/10,NA,#HU06,Result: 21st (90 laps behind the winner)Grid: 4th (1:41.6970) - 2nd fastest qualifier,21st (90 laps behind the winner)Grid: 4th (1:41.6970) - 2nd fastest qualifier,finished,4,1:41.6970,90 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2001/TN_Daytona-2001-02-04-037.jpg,https://www.racingsportscars.com/photo/2001/Daytona-2001-02-04-037.jpg,https://www.racingsportscars.com/make/photo/Lola.html,https://www.racingsportscars.com/type/photo/Lola/B2K__10.html,NA,https://www.racingsportscars.com/chassis/photo/B2K10-HU06.html
2001,74,Riley & Scott Mk III #016 - Judd GV4 V10/72° 4v DOHC 3997 cc N/A,22,SRP,Robinson Racing (USA),Open bodywork,Mid-engined,Jack Baldwin (USA)/George Robinson (USA)/Irv Hoerr (USA)/Buddy Lazier (USA),74 RANCH RESORT,orange/blue,Goodyear,01/02/2018,Fred Lewis and Michael O. Crews,Riley & Scott,Mk III,NA,#016,Result: 22nd - did not finish (Engine)Grid: 2nd (1:49.2010) - 19th fastest qualifier,22nd - did not finish (Engine)Grid: 2nd (1:49.2010) - 19th fastest qualifier,finished,2,1:49.2010,NA,NA,https://www.racingsportscars.com/tn/photo/2001/TN_Daytona-2001-02-04-074.jpg,https://www.racingsportscars.com/photo/2001/Daytona-2001-02-04-074.jpg,https://www.racingsportscars.com/make/photo/Riley%20---%20Scott.html,https://www.racingsportscars.com/type/photo/Riley%20---%20Scott/Mk%20III.html,NA,https://www.racingsportscars.com/chassis/photo/016%20%5bMk%20III%5d.html
2001,14,Porsche 993 Carrera RSR 3.8 #WP0AA2992SS322919 - Porsche F6 2v SOHC 3800 cc N/A,23,GT,Autometrics Motorsports,Closed bodywork,Rear-engined,"Cory Friedman (USA)/Adam Merzon (USA)/Basil Demeroutis (GB)/Lynn Wilson (USA)preliminary session only: Keith Alexander (USA), Mark Hupfer (USA)",Case It,black,Dunlop,03/11/2013,Rick Wilson Maison Blanche,Porsche,993 Carrera,RSR 3.8,#WP0AA2992SS322919,Result: 23rd (93 laps behind the winner)Grid: 75th (2:00.6990),23rd (93 laps behind the winner)Grid: 75th (2:00.6990),finished,75,2:00.6990,93 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2001/TN_Daytona-2001-02-04-014.jpg,https://www.racingsportscars.com/photo/2001/Daytona-2001-02-04-014.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/993%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/993%20Carrera/RSR%203.8.html,https://www.racingsportscars.com/chassis/photo/WP0AA2992SS322919.html
2001,24,Marcos Mantara LM600 Evo #LM 0006 (SA9BMMXXWXK050913) (Eurotech) - Chevrolet LS6 V8/90° 2v OHV 6900 cc N/A,24,GTS,Marcos Racing International (NL),Closed bodywork,Front-engined,Cor Euser (NL)/Calum Lockie (GB)/Herman Buurman (NL),Memec/EUROTECH/Roma,red/green/blue (+yellow),Dunlop,01/02/2018,Fred Lewis and Michael O. Crews,Marcos,Mantara,LM600 Evo,#LM 0006 (SA9BMMXXWXK050913),Result: 24th (94 laps behind the winner)Grid: 23rd (1:49.5900),24th (94 laps behind the winner)Grid: 23rd (1:49.5900),finished,23,1:49.5900,94 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2001/TN_Daytona-2001-02-04-024.jpg,https://www.racingsportscars.com/photo/2001/Daytona-2001-02-04-024.jpg,https://www.racingsportscars.com/make/photo/Marcos.html,https://www.racingsportscars.com/type/photo/Marcos/Mantara.html,https://www.racingsportscars.com/suffix/photo/Marcos/Mantara/LM600%20Evo.html,https://www.racingsportscars.com/chassis/photo/LM%200006.html
2001,41,Porsche 996 GT3-RS #WP0ZZZ99Z1S692071 - Porsche M96/77 F6 4v DOHC 3598 cc N/A,25,GT,Mac Racing (I),Closed bodywork,Rear-engined,Fabio Mancini (I)/Gianni Collini (I)/Paolo Rapetti (I)/Michel Neugarten (B),MAC RACING/AMERICAN EAGLE OUTFITTERS,white (+silver),Dunlop,01/05/2018,Gerald T. Johnson and Michael O. Crews,Porsche,996 GT3-RS,NA,#WP0ZZZ99Z1S692071,Result: 25th (95 laps behind the winner)Grid: 56th (1:56.3840),25th (95 laps behind the winner)Grid: 56th (1:56.3840),finished,56,1:56.3840,95 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2001/TN_Daytona-2001-02-04-041.jpg,https://www.racingsportscars.com/photo/2001/Daytona-2001-02-04-041.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/996%20GT3-RS.html,NA,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99Z1S692071.html
2001,67,Porsche 996 GT3-R #WP0ZZZ99ZYS692064 - Porsche M96/77 F6 4v DOHC 3598 cc N/A,26,GT,The Racer's Group (USA),Closed bodywork,Rear-engined,"Don Kitch (USA)/Dave Parker (USA)/Dave Gaylord (USA)/Mike Oberholtzer (USA)preliminary session only: Kiichi Takahashi (J), Wade Gaughran (USA), Steve Miller (USA), Jim Walsh (USA), Justin Marks (USA)",RACER'S GROUP,blue,Goodyear,19/07/2011,Giovanni Dolermo,Porsche,996 GT3-R,NA,#WP0ZZZ99ZYS692064,Result: 26th (96 laps behind the winner)Grid: 78th (2:01.8440),26th (96 laps behind the winner)Grid: 78th (2:01.8440),finished,78,2:01.8440,96 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2001/TN_Daytona-2001-02-04-067.jpg,https://www.racingsportscars.com/photo/2001/Daytona-2001-02-04-067.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/996%20GT3-R.html,NA,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99ZYS692064.html
2001,25,Marcos Mantara LM600 Evo #LM 9905 (Eurotech) - Chevrolet LT1 gen. II 362 V8/90° 2v OHV 5940 cc N/A,27,GTS,Marcos Racing International (NL),Closed bodywork,Front-engined,"Miguel Ángel de Castro (E)/Peter van der Kolk (NL)/Toto Lassally (ES)preliminary session only: Cor Euser (NL), Calum Lockie (GB), Herman Buurman (NL)",EUROTECH/Majestic/BRECON/Roma,red/green/blue,Dunlop,08/03/2002,Michael O. Crews,Marcos,Mantara,LM600 Evo,#LM 9905,Result: 27th (99 laps behind the winner)Grid: 35th (1:53.4500),27th (99 laps behind the winner)Grid: 35th (1:53.4500),finished,35,1:53.4500,99 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2001/TN_Daytona-2001-02-04-025.jpg,https://www.racingsportscars.com/photo/2001/Daytona-2001-02-04-025.jpg,https://www.racingsportscars.com/make/photo/Marcos.html,https://www.racingsportscars.com/type/photo/Marcos/Mantara.html,https://www.racingsportscars.com/suffix/photo/Marcos/Mantara/LM600%20Evo.html,https://www.racingsportscars.com/chassis/photo/LM%209905.html
