year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
1960,39,Porsche 718 RS 60 #042 - Porsche F4 1498 cc N/A,11,S1.6,Porsche (D),Open bodywork,Mid-engined,Edgar Barth (DDR)/Wolfgang Seidel (D),"unknown
Registration: S-KP 266",silver,NA,NA,NA,Porsche,718,RS 60,#042,Result: 11th (50 laps behind the winner)Grid:,11th (50 laps behind the winner)Grid:,finished,NA,NA,50 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/718.html,https://www.racingsportscars.com/suffix/photo/Porsche/718/RS%2060.html,https://www.racingsportscars.com/chassis/photo/718-042.html
1960,32,MG A Twin Cam Coupe #YD3 627/S - BMC B series L4 2v DOHC 1762 cc N/A,12,S2.0,Enr. Lund (GB),Closed hardtop bodywork,Front-engined,"Ted Lund (GB)/Colin Escott (GB)listed, never drove: Rodney Bloor (GB)","unknown
Registration: SRX 210",light green,NA,09/11/2022,Jelle ter Veer,MG,A,Twin Cam Coupe,#YD3 627/S,Result: 12th 1st in S2.0 (52 laps behind the winner)Grid:,12th 1st in S2.0 (52 laps behind the winner)Grid:,finished,NA,NA,52 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1960/TN_Le_Mans-1960-06-26-032.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/MG.html,https://www.racingsportscars.com/type/photo/MG/A.html,https://www.racingsportscars.com/suffix/photo/MG/A/Twin%20Cam%20Coupe.html,https://www.racingsportscars.com/chassis/photo/YD3%20627__S.html
1960,44,Lotus Elite #1246 (Maximar) - Climax FWE 400-15-7680 L4 2v SOHC 1216 cc N/A,13,GT1.3,R. Masson,Closed bodywork,Front-engined,"Roger Masson (F)/Claude Laurent (F)listed, never drove: Gallier","unknown
Registration: 24-KC-75",light blue,NA,31/08/2020,Charles M. Scales III and Mike Ubezzi,Lotus,Elite,NA,#1246,Result: 13th 1st in GT1.3 (53 laps behind the winner)Grid:,13th 1st in GT1.3 (53 laps behind the winner)Grid:,finished,NA,NA,53 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1960/TN_Le_Mans-1960-06-26-044.jpg,https://www.racingsportscars.com/photo/1960/Le_Mans-1960-06-26-044.jpg,https://www.racingsportscars.com/make/photo/Lotus.html,https://www.racingsportscars.com/type/photo/Lotus/Elite.html,NA,https://www.racingsportscars.com/chassis/photo/14%20EM%201246.html
1960,41,Lotus Elite #1027 (Maximar) - Climax FWE L4 2v SOHC 1216 cc N/A,14,GT1.3,Team Lotus (GB),Closed bodywork,Front-engined,"John Wagstaff (GB)/Tony Marsh (GB)DNS: John Whitmore (GB); listed, never drove: Peter Arundell (GB), David Buxton (GB)","unknown
Registration: WUU2",dark green,NA,NA,NA,Lotus,Elite,NA,#1027,Result: 14th (57 laps behind the winner)Grid:,14th (57 laps behind the winner)Grid:,finished,NA,NA,57 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Lotus.html,https://www.racingsportscars.com/type/photo/Lotus/Elite.html,NA,https://www.racingsportscars.com/chassis/photo/14%20EM%201027.html
1960,48,DB HBR 4 Sport Barquette #1091 - Panhard F2 702 cc N/A,15,S850,D. B. (F),Open bodywork,Front-engined,"Gérard Laureau (F)/Paul Armagnac (F)listed, never drove: Bernard de Saint-Auban (F), Maurice van der Bruwaene (F)","unknown
Registration: 1242 W75",blue,NA,09/11/2022,Charles M. Scales III and Jelle ter Veer,DB,HBR,4 Sport Barquette,#1091,Result: 15th 1st in S850 (61 laps behind the winner)Grid:,15th 1st in S850 (61 laps behind the winner)Grid:,finished,NA,NA,61 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1960/TN_Le_Mans-1960-06-26-048.jpg,https://www.racingsportscars.com/photo/1960/Le_Mans-1960-06-26-048.jpg,https://www.racingsportscars.com/make/photo/DB.html,https://www.racingsportscars.com/type/photo/DB/HBR.html,https://www.racingsportscars.com/suffix/photo/DB/HBR/4%20Sport%20Barquette.html,https://www.racingsportscars.com/chassis/photo/1091.html
1960,46,Austin-Healey Sebring Sprite Falcon #ST 401 - BMC A series L4 2v OHV 996 cc N/A,16,S1.0,Donald Healey (GB),Open bodywork,Front-engined,"John Dalton (GB)/John Colgate (USA)listed, never drove: John Sprinzel (GB)","unknown
Registration: 5983AC",silver,NA,31/08/2020,Charles M. Scales III,Austin-Healey,Sebring Sprite,Falcon,#ST 401,Result: 16th 1st in S1.0 (68 laps behind the winner)Grid:,16th 1st in S1.0 (68 laps behind the winner)Grid:,finished,NA,NA,68 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1960/TN_Le_Mans-1960-06-26-046.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Austin-Healey.html,https://www.racingsportscars.com/type/photo/Austin-Healey/Sebring%20Sprite.html,https://www.racingsportscars.com/suffix/photo/Austin-Healey/Sebring%20Sprite/Falcon.html,https://www.racingsportscars.com/chassis/photo/ST%20401.html
1960,47,DB HBR 5 Sport Barquette #988 - Panhard F2 851 cc N/A,17,S1.0,D. B. (F),Open bodywork,Front-engined,"Pierre Lelong (F)/Maurice van der Bruwaene (F)listed, never drove: Jean Vinatier (F), Hugues Hazard (F), René Cotton (F)",NA,blue,NA,31/08/2020,Charles M. Scales III,DB,HBR,5 Sport Barquette,#988,Result: 17th (70 laps behind the winner)Grid:,17th (70 laps behind the winner)Grid:,finished,NA,NA,70 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1960/TN_Le_Mans-1960-06-26-047.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/DB.html,https://www.racingsportscars.com/type/photo/DB/HBR.html,https://www.racingsportscars.com/suffix/photo/DB/HBR/5%20Sport%20Barquette.html,https://www.racingsportscars.com/chassis/photo/988.html
1960,54,Osca S 750 #768 - Osca Tipo 187 N; no:773 L4 746 cc N/A,18,S850,Ed. Hugus (USA),Open bodywork,Front-engined,John Bentley (USA)/John Gordon (USA),NA,red,Pirelli,31/08/2020,John Gordon and Charles M. Scales III,Osca,S,750,#768,Result: 18th (77 laps behind the winner)Grid:,18th (77 laps behind the winner)Grid:,finished,NA,NA,77 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1960/TN_Le_Mans-1960-06-26-054.jpg,https://www.racingsportscars.com/photo/1960/Le_Mans-1960-06-26-054.jpg,https://www.racingsportscars.com/make/photo/Osca.html,https://www.racingsportscars.com/type/photo/Osca/S.html,https://www.racingsportscars.com/suffix/photo/Osca/S/750.html,https://www.racingsportscars.com/chassis/photo/768%20%5bOsca%5d.html
1960,56,DB HBR 5 Sport Coupé #1092=>1283 - Panhard F2 851 cc N/A,19,S1.0,D. B. (F),Closed bodywork,Front-engined,"Robert Bouharde (F)/Jacques Grelley (F)listed, never drove: François Jaeger (F)","unknown
Registration: 6387 JB75",blue,NA,NA,NA,DB,HBR,5 Sport Coupé,#1092=>1283,Result: 19th (86 laps behind the winner)Grid:,19th (86 laps behind the winner)Grid:,finished,NA,NA,86 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/DB.html,https://www.racingsportscars.com/type/photo/DB/HBR.html,https://www.racingsportscars.com/suffix/photo/DB/HBR/5%20Sport%20Coup%c3%a9.html,https://www.racingsportscars.com/chassis/photo/1092.html
1960,52,DB HBR 4 Sport Coupé #1207 - Panhard F2 702 cc N/A,20,S850,D. B. (F),Closed bodywork,Front-engined,René Bartholoni (F)/Bernard de Saint-Auban (F),"unknown
Registration: 3637 JX 75",blue (+white),NA,NA,NA,DB,HBR,4 Sport Coupé,#1207,Result: 20th (91 laps behind the winner)Grid:,20th (91 laps behind the winner)Grid:,finished,NA,NA,91 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/DB.html,https://www.racingsportscars.com/type/photo/DB/HBR.html,https://www.racingsportscars.com/suffix/photo/DB/HBR/4%20Sport%20Coup%c3%a9.html,https://www.racingsportscars.com/chassis/photo/1207.html
1960,4,Chevrolet Corvette C1 #00867S102272 - Chevrolet V8 4637 cc N/A,NA,GT5.0,Camoradi U.S.A. RT (USA),Closed hardtop bodywork,Front-engined,"Leon Lilley (USA)/Fred Gamble (USA)listed, never drove: Bob Said (USA), George Constantine (USA)",CAMORADI U.S.A.,white (+blue/red),Goodyear,31/08/2020,Charles M. Scales III and Jean Pierre Hubin,Chevrolet,Corvette,C1,#00867S102272,Result: not classified (Insufficient distance) (39 laps behind the winner)Grid:,not classified (Insufficient distance) (39 laps behind the winner)Grid:,other,NA,NA,NA,Insufficient distance,https://www.racingsportscars.com/tn/photo/1960/TN_Le_Mans-1960-06-26-004.jpg,https://www.racingsportscars.com/photo/1960/Le_Mans-1960-06-26-004.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Corvette/C1.html,https://www.racingsportscars.com/chassis/photo/00867S102272.html
1960,28,Triumph TRS # - Triumph Sabrina L4 4v DOHC 1985 cc N/A,NA,S2.0,Standard Triumph (GB),Open bodywork,Front-engined,"Marcel Becquart (F)/Keith Ballisat (GB)DNS: Ninian Sanderson (GB), Mike Rothschild (USA); listed, never drove: Jacques Boxol (F)","unknown
Registration: 926 HP",dark green (+white),NA,31/08/2020,Charles M. Scales III,Triumph,TRS,NA,#,Result: not classified (Insufficient distance) (58 laps behind the winner)Grid:,not classified (Insufficient distance) (58 laps behind the winner)Grid:,other,NA,NA,NA,Insufficient distance,https://www.racingsportscars.com/tn/photo/1960/TN_Le_Mans-1960-06-26-028.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Triumph.html,https://www.racingsportscars.com/type/photo/Triumph/TRS.html,NA,https://www.racingsportscars.com/chassis/photo/X%20654.html
1960,59,Triumph TRS # - Triumph Sabrina L4 4v DOHC 1985 cc N/A,NA,S2.0,Standard Triumph (GB),Open bodywork,Front-engined,Les Leston (GB)/Mike Rothschild (USA)DNS: Keith Ballisat (GB),"unknown
Registration: 928 HP",dark green (+yellow),NA,31/08/2020,Charles M. Scales III,Triumph,TRS,NA,#,Result: not classified (Insufficient distance) (62 laps behind the winner)Grid:,not classified (Insufficient distance) (62 laps behind the winner)Grid:,other,NA,NA,NA,Insufficient distance,https://www.racingsportscars.com/tn/photo/1960/TN_Le_Mans-1960-06-26-059.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Triumph.html,https://www.racingsportscars.com/type/photo/Triumph/TRS.html,NA,https://www.racingsportscars.com/chassis/photo/%5b928%20HP%5d.html
1960,29,Triumph TRS #X 655 - Triumph Sabrina L4 4v DOHC 1985 cc N/A,NA,S2.0,Standard Triumph (GB),Open bodywork,Front-engined,Peter Bolton (GB)/Ninian Sanderson (GB)DNS: Marcel Becquart (F),"unknown
Registration: 927 HP",dark green (+red),NA,31/08/2020,Charles M. Scales III,Triumph,TRS,NA,#X 655,Result: not classified (Insufficient distance) (65 laps behind the winner)Grid:,not classified (Insufficient distance) (65 laps behind the winner)Grid:,other,NA,NA,NA,Insufficient distance,https://www.racingsportscars.com/tn/photo/1960/TN_Le_Mans-1960-06-26-029.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Triumph.html,https://www.racingsportscars.com/type/photo/Triumph/TRS.html,NA,https://www.racingsportscars.com/chassis/photo/X%20655.html
1960,30,AC Ace-Aigle #BEX 289 - Bristol L6 2v OHV 1971 cc N/A,NA,GT2.0,Equipe Lausannoise,Closed bodywork,Front-engined,Georges Gachnang (CH)/André Wicky (CH)/Jean Gretener (CH),NA,red (+white),NA,31/08/2020,Charles M. Scales III,AC,Ace,-Aigle,#BEX 289,Result: not classified (Insufficient distance) (75 laps behind the winner)Grid:,not classified (Insufficient distance) (75 laps behind the winner)Grid:,other,NA,NA,NA,Insufficient distance,https://www.racingsportscars.com/tn/photo/1960/TN_Le_Mans-1960-06-26-030.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/AC.html,https://www.racingsportscars.com/type/photo/AC/Ace.html,https://www.racingsportscars.com/suffix/photo/AC/Ace/-Aigle.html,https://www.racingsportscars.com/chassis/photo/BEX%20289.html
1960,15,Ferrari 250 GT SWB #2009 - Ferrari V12 2953 cc N/A,NA,GT3.0,A. G. Whitehead (GB),Closed bodywork,Front-engined,Graham Whitehead (GB)/Henry Taylor (GB),"unknown
Registration: 58001 MO",silver,NA,NA,NA,Ferrari,250 GT,SWB,#2009,Result: did not finish (Engine)Grid:,did not finish (Engine)Grid:,not_finished,NA,NA,NA,Engine,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/250%20GT.html,https://www.racingsportscars.com/suffix/photo/Ferrari/250%20GT/SWB.html,https://www.racingsportscars.com/chassis/photo/250.GT.2009.html
1960,20,Ferrari 250 GT SWB California #2015 - Ferrari V12/60° 2v SOHC 2953 cc N/A,NA,GT3.0,N. A. R. T. (USA),Open bodywork,Front-engined,"Bill Sturgis (USA)/Jo Schlesser (F)listed, never drove: Robert Publicker (USA)","-
Registration: 02014 EE",white,NA,NA,NA,Ferrari,250 GT,SWB California,#2015,Result: did not finish (Engine)Grid:,did not finish (Engine)Grid:,not_finished,NA,NA,NA,Engine,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/250%20GT.html,https://www.racingsportscars.com/suffix/photo/Ferrari/250%20GT/SWB%20California.html,https://www.racingsportscars.com/chassis/photo/250.GT.2015.html
1960,2,Chevrolet Corvette C1 #00867S104117 - Chevrolet V8/90° 2v OHV 4640 cc N/A,NA,GT5.0,B. S. Cunningham (USA),Closed hardtop bodywork,Front-engined,"Dick Thompson (USA)/Fred Windridge (USA)listed, never drove: Walt Hansgen (USA), Zora Arkus Duntov (USA)",NA,white (+blue),Firestone,31/08/2020,Jean Pierre Hubin and Charles M. Scales III,Chevrolet,Corvette,C1,#00867S104117,Result: did not finish (Engine => fire)Grid:,did not finish (Engine => fire)Grid:,not_finished,NA,NA,NA,Engine => fire,https://www.racingsportscars.com/tn/photo/1960/TN_Le_Mans-1960-06-26-002.jpg,https://www.racingsportscars.com/photo/1960/Le_Mans-1960-06-26-002.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Corvette/C1.html,https://www.racingsportscars.com/chassis/photo/00867S104117.html
1960,10,Ferrari 250 TRI Fantuzzi Spyder 60 #0780TR - Ferrari Tipo 128 LM V12/60° 2v SOHC 2953 cc N/A,NA,S3.0,Scuderia Ferrari (I),Open bodywork,Front-engined,"Willy Mairesse (B)/Richie Ginther (USA)preliminary session only: Phil Hill (USA), Cliff Allison (GB)",-,red,NA,09/11/2022,Jelle ter Veer,Ferrari,250 TRI,Fantuzzi Spyder 60,#0780TR,Result: did not finish (Gearbox)Grid:,did not finish (Gearbox)Grid:,not_finished,NA,NA,NA,Gearbox,https://www.racingsportscars.com/tn/photo/1960/TN_Le_Mans-1960-06-26-010.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/250%20TRI.html,https://www.racingsportscars.com/suffix/photo/Ferrari/250%20TRI/Fantuzzi%20Spyder%2060.html,https://www.racingsportscars.com/chassis/photo/0780TR%20%5b250TR%5d.html
1960,33,Porsche 718 RS 60 #043 - Porsche F4 1606 cc N/A,NA,S2.0,Porsche (D),Open bodywork,Mid-engined,"Jo Bonnier (S)/Graham Hill (GB)listed, never drove: Huschke von Hanstein (D)",NA,silver,NA,31/08/2020,Charles M. Scales III,Porsche,718,RS 60,#043,Result: did not finish (Piston)Grid:,did not finish (Piston)Grid:,not_finished,NA,NA,NA,Piston,https://www.racingsportscars.com/tn/photo/1960/TN_Le_Mans-1960-06-26-033.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/718.html,https://www.racingsportscars.com/suffix/photo/Porsche/718/RS%2060.html,https://www.racingsportscars.com/chassis/photo/718-043.html
1960,38,Porsche 718 RS 60 #055 - Porsche F4 1587 cc N/A,NA,S1.6,G. de Beaufort (NL),Open bodywork,Mid-engined,"Carel Godin de Beaufort (NL)/Dickie Stoop (GB)listed, never drove: Herbert Linge (D)",NA,silver,NA,NA,NA,Porsche,718,RS 60,#055,Result: did not finish (Engine)Grid:,did not finish (Engine)Grid:,not_finished,NA,NA,NA,Engine,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/718.html,https://www.racingsportscars.com/suffix/photo/Porsche/718/RS%2060.html,https://www.racingsportscars.com/chassis/photo/718-055.html
1960,50,Fiat-Abarth 850 S - Fiat L4 2v OHV 847 cc N/A,NA,S850,Abarth et Cie (I),Closed bodywork,Rear-engined,"Paul Condrillier (F)/Jean Guichet (F)DNS: Renato Jancarlo (I), Jacques Féret (F); listed, never drove: Mario Poltronieri (I)","ABARTH
Registration: PROVA TO-649",red,NA,31/08/2020,Charles M. Scales III,Fiat-Abarth,850 S,NA,NA,Result: did not finish (Clutch)Grid:,did not finish (Clutch)Grid:,not_finished,NA,NA,NA,Clutch,https://www.racingsportscars.com/tn/photo/1960/TN_Le_Mans-1960-06-26-050.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Fiat-Abarth.html,https://www.racingsportscars.com/type/photo/Fiat-Abarth/850%20S.html,NA,NA
